Date,Open,High,Low,Close,Volume,stock
,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,
2024-05-08,1387.2324157830615,1422.42191231512,1387.2324157830615,1408.1278076171875,9439002,RELIANCE.NS
2024-05-09,1402.6185253372132,1413.2895438420787,1379.7875090012217,1383.8822021484375,11009612,RELIANCE.NS
2024-05-10,1386.4879762578594,1399.6406275450738,1377.8766636438304,1397.0845947265625,10505096,RELIANCE.NS
2024-05-13,1389.6149314683873,1396.6379028351905,1373.8317248456565,1392.394287109375,8456620,RELIANCE.NS
2024-05-14,1390.681954289976,1416.5901722719507,1389.7389824487905,1409.6416015625,7188300,RELIANCE.NS
2024-05-15,1410.063563528233,1419.468926315315,1402.6435067088078,1405.86962890625,5046534,RELIANCE.NS
2024-05-16,1408.1278405018506,1417.0120356183081,1387.75361519461,1414.8778076171875,14711774,RELIANCE.NS
2024-05-17,1412.5948920294334,1426.6408349602225,1402.8668442157614,1425.15185546875,10916476,RELIANCE.NS
2024-05-21,1415.1260338425998,1431.231803864575,1415.1260338425998,1425.57373046875,11176128,RELIANCE.NS
2024-05-22,1425.722543020764,1457.9837617014118,1425.722543020764,1449.91845703125,10281604,RELIANCE.NS
2024-05-23,1447.8340020088174,1481.2615172416956,1444.3100355832012,1475.1319580078125,14608260,RELIANCE.NS
2024-05-24,1472.724715385057,1477.5638984586112,1465.2549777906743,1469.37451171875,7094776,RELIANCE.NS
2024-05-27,1469.3497180106694,1473.990419113941,1450.8119965034373,1455.4774169921875,6629010,RELIANCE.NS
2024-05-28,1457.2145743340495,1467.637430621861,1442.0766163922278,1445.501220703125,7820162,RELIANCE.NS
2024-05-29,1435.8724890871501,1447.287997987601,1427.8815843874524,1430.1895751953125,7383556,RELIANCE.NS
2024-05-30,1424.9532474164846,1429.817270893488,1409.6663684202383,1414.3814697265625,13206858,RELIANCE.NS
2024-05-31,1420.7841589242364,1431.653659822201,1411.800601617005,1419.8907470703125,31069832,RELIANCE.NS
2024-06-03,1472.1043222829317,1503.3728901534053,1448.2806515244756,1499.228515625,21527942,RELIANCE.NS
2024-06-04,1487.0437791255476,1487.0437791255476,1349.3131842665355,1387.0091552734375,36709098,RELIANCE.NS
2024-06-05,1411.5524616660985,1420.6352601794422,1373.9308915121778,1410.3116455078125,17464890,RELIANCE.NS
2024-06-06,1424.4569533735907,1433.0929853880773,1410.9072166555904,1421.0819091796875,17855722,RELIANCE.NS
2024-06-07,1418.004611799037,1461.1850112482903,1416.0193060772324,1459.1500244140625,18558696,RELIANCE.NS
2024-06-10,1459.150058153404,1482.3781598703026,1457.2888339961758,1460.5894775390625,9251760,RELIANCE.NS
2024-06-11,1458.20717740815,1462.847878399236,1443.9874724286744,1445.9727783203125,11774902,RELIANCE.NS
2024-06-12,1446.7915758989445,1465.155654220818,1444.4837064170613,1452.57373046875,10081742,RELIANCE.NS
2024-06-13,1461.1851486521073,1461.433311890669,1449.3725542618724,1454.4847412109375,9181160,RELIANCE.NS
2024-06-14,1459.199879544848,1468.8038455887872,1446.518713499826,1466.6944580078125,8157998,RELIANCE.NS
2024-06-18,1476.4224025999808,1476.4720837189377,1460.5399547367645,1470.1439208984375,7196766,RELIANCE.NS
2024-06-19,1476.571240472528,1476.571240472528,1445.3026730272272,1447.9332275390625,8725874,RELIANCE.NS
2024-06-20,1448.2806091505108,1471.9553570393568,1439.4459739347105,1462.87255859375,16113776,RELIANCE.NS
2024-06-21,1462.7982011333013,1463.8652545834836,1429.9909727182371,1443.515869140625,31170360,RELIANCE.NS
2024-06-24,1434.9045699529108,1438.8503408924523,1426.9385064042085,1430.88427734375,8878386,RELIANCE.NS
2024-06-25,1432.3982039886682,1445.2282918111714,1430.4128980926341,1443.46630859375,7045386,RELIANCE.NS
2024-06-26,1435.425808927042,1507.8149506909176,1434.5075565031482,1502.9013671875,22014882,RELIANCE.NS
2024-06-27,1502.6284353235128,1526.2039433921725,1494.935374795845,1519.3050537109375,28383030,RELIANCE.NS
2024-06-28,1519.7764812043604,1569.3842873036351,1519.7764812043604,1553.89892578125,28957336,RELIANCE.NS
2024-07-01,1551.0450507194453,1567.7960689891884,1544.2454023527885,1548.6875,7724306,RELIANCE.NS
2024-07-02,1557.968712393485,1561.939323957406,1545.5605512562322,1553.675537109375,7749246,RELIANCE.NS
2024-07-03,1554.8170660210362,1563.4283787351976,1531.440162014497,1541.019287109375,9049620,RELIANCE.NS
2024-07-04,1545.5606622734106,1555.983518377374,1539.4062623766438,1542.6075439453125,6837176,RELIANCE.NS
2024-07-05,1542.4088769403465,1586.755694667964,1536.6267221432645,1576.9532470703125,12269710,RELIANCE.NS
2024-07-08,1577.325467706802,1596.9800437158895,1570.8980643748457,1589.1380615234375,9500806,RELIANCE.NS
2024-07-09,1585.8623208770043,1588.7410386525216,1568.887979750272,1578.5911865234375,6960002,RELIANCE.NS
2024-07-10,1583.2814308954767,1585.7630632323035,1551.6654591589945,1572.5855712890625,7134578,RELIANCE.NS
2024-07-11,1575.8365135146928,1592.4634499565013,1558.9614138424095,1569.036865234375,11940946,RELIANCE.NS
2024-07-12,1572.8586162043875,1593.3569240772113,1562.9320865975437,1584.9937744140625,12924784,RELIANCE.NS
2024-07-15,1592.6620057625546,1594.0517441522056,1573.8512804915936,1585.4901123046875,5329688,RELIANCE.NS
2024-07-16,1581.792452589091,1588.24469666931,1557.5965372882695,1564.669189453125,9386838,RELIANCE.NS
2024-07-18,1564.4210812674708,1582.1895936713806,1546.3795650620239,1575.0177001953125,12298374,RELIANCE.NS
2024-07-19,1574.3475621142547,1578.293333314245,1541.3915329908289,1543.7242431640625,13140390,RELIANCE.NS
2024-07-22,1525.9557698439748,1526.203933085127,1488.2597977476694,1489.6495361328125,19674376,RELIANCE.NS
2024-07-23,1489.9719903646578,1494.6870915999891,1452.2511804820083,1476.96826171875,18052044,RELIANCE.NS
2024-07-24,1474.0895996286229,1498.4095963901725,1465.552808673545,1484.7109375,11913362,RELIANCE.NS
2024-07-25,1470.1190347480779,1489.4509269223795,1466.2228234080762,1481.435302734375,12519876,RELIANCE.NS
2024-07-26,1481.4352554076795,1501.3131545447015,1479.4002684339398,1497.9381103515625,9859940,RELIANCE.NS
2024-07-29,1500.8414953005092,1516.2772962786503,1500.6678537480493,1508.931640625,7538550,RELIANCE.NS
2024-07-30,1505.8793670988641,1513.7957501477324,1498.9059558839842,1502.0328369140625,8228208,RELIANCE.NS
2024-07-31,1492.9499231376883,1499.3524857083617,1490.1208866802617,1494.364501953125,10057346,RELIANCE.NS
2024-08-01,1500.8913109431162,1506.8472288436842,1493.2479314401046,1504.1671142578125,10764222,RELIANCE.NS
2024-08-02,1493.9426800961044,1498.2358556077295,1482.303848567256,1488.309326171875,10268248,RELIANCE.NS
2024-08-05,1469.126390399314,1472.997761203301,1422.7198642160924,1436.69140625,17046704,RELIANCE.NS
2024-08-06,1444.4588830824964,1466.6446510309138,1440.6619130584993,1445.352294921875,10236186,RELIANCE.NS
2024-08-07,1458.2071184913539,1461.6814036613468,1450.7622216985117,1454.062744140625,8174568,RELIANCE.NS
2024-08-08,1446.8164580997684,1454.2365143735713,1435.3017085687702,1438.4781494140625,12387192,RELIANCE.NS
2024-08-09,1449.2732763644294,1465.6520496932055,1445.3026646483625,1463.46826171875,6249776,RELIANCE.NS
2024-08-12,1459.199797918004,1462.1777566892652,1447.0397996020206,1449.8936767578125,8184584,RELIANCE.NS
2024-08-13,1450.0178268110735,1459.2742672925806,1447.28803114191,1452.8717041015625,6265064,RELIANCE.NS
2024-08-14,1452.7972017764512,1461.1850703208015,1443.0194737625147,1451.109619140625,6267466,RELIANCE.NS
2024-08-16,1457.8598362701878,1469.5235088888628,1447.3377388233519,1467.339599609375,9416902,RELIANCE.NS
2024-08-19,1476.6025720306277,1492.3397678065596,1474.6105280885965,1482.4791259765625,13797742,RELIANCE.NS
2024-08-20,1491.268975771349,1497.9423959482733,1484.0976661921165,1489.9990234375,8411808,RELIANCE.NS
2024-08-21,1487.30978907883,1501.8766102174725,1484.072717714687,1492.7132568359375,7769996,RELIANCE.NS
2024-08-22,1497.0210123494212,1500.5070892244864,1484.720165407205,1492.1654052734375,10445782,RELIANCE.NS
2024-08-23,1497.768063961028,1505.3128818837536,1492.4642955105633,1494.008056640625,9249654,RELIANCE.NS
2024-08-26,1500.9802618699923,1516.941539085057,1497.021098650585,1506.5828857421875,8816114,RELIANCE.NS
2024-08-27,1504.4912711730515,1507.4544123852302,1493.485179145279,1494.481201171875,6251156,RELIANCE.NS
2024-08-28,1499.0131426615155,1501.4782728482842,1487.0608784010915,1492.33984375,9610286,RELIANCE.NS
2024-08-29,1497.1205913811584,1530.885760314005,1488.0568158159556,1514.874755859375,38335358,RELIANCE.NS
2024-08-30,1527.89778785993,1533.599989641746,1497.3447635789732,1503.6197509765625,41620730,RELIANCE.NS
2024-09-02,1504.8647654458696,1520.7264647058682,1500.6316718721823,1510.2183837890625,11240852,RELIANCE.NS
2024-09-03,1515.1984708784905,1516.941509382377,1501.5031683479538,1503.1217041015625,10923800,RELIANCE.NS
2024-09-04,1494.7301447200666,1511.4633627071519,1493.534966971581,1508.525146484375,11983304,RELIANCE.NS
2024-09-05,1513.0072347057646,1519.7054581926027,1481.1345314015284,1487.035888671875,16264168,RELIANCE.NS
2024-09-06,1486.5627588054047,1491.0448575756723,1455.8105811316245,1458.997802734375,19394228,RELIANCE.NS
2024-09-09,1460.666261949736,1464.07768593117,1449.809597840599,1456.63232421875,9010298,RELIANCE.NS
2024-09-10,1454.6901127162012,1466.1942153054945,1451.7766997689328,1455.7110595703125,10768260,RELIANCE.NS
2024-09-11,1457.2300550346945,1462.9073318760024,1441.7917138302157,1445.7259521484375,9760202,RELIANCE.NS
2024-09-12,1451.2039809867947,1480.088617533546,1440.1232367942907,1473.913330078125,22349376,RELIANCE.NS
2024-09-13,1470.5268529366479,1477.2500011980833,1463.6542770635715,1466.766845703125,8711328,RELIANCE.NS
2024-09-16,1471.6723576050656,1475.0090069946318,1458.9232273463058,1465.4969482421875,5481774,RELIANCE.NS
2024-09-17,1468.1364260685732,1471.5975781970765,1460.790763828237,1466.4432373046875,5935328,RELIANCE.NS
2024-09-18,1464.1522884024148,1476.10455198121,1454.7399294679985,1457.6282958984375,8574714,RELIANCE.NS
2024-09-19,1460.4171894563083,1470.6264144806405,1449.7598031867433,1463.82861328125,16955902,RELIANCE.NS
2024-09-20,1468.136427109257,1489.0528890965668,1465.5218693608433,1480.0140380859375,30897320,RELIANCE.NS
2024-09-23,1485.0687739665293,1495.5270047691104,1483.026880271187,1487.434326171875,8832314,RELIANCE.NS
2024-09-24,1482.5786761041754,1494.530939532627,1481.9561623839436,1483.4501953125,17137444,RELIANCE.NS
2024-09-25,1477.9970102640052,1490.5468626388433,1474.3116560624171,1488.0069580078125,7069002,RELIANCE.NS
2024-09-26,1484.7202013028073,1498.017070530802,1482.1305684499498,1491.9910888671875,18818998,RELIANCE.NS
2024-09-27,1493.0369361114394,1527.3747692811157,1486.0647823070499,1520.1038818359375,20597478,RELIANCE.NS
2024-09-30,1513.3558880158446,1518.9086621673466,1468.5348969230117,1470.701171875,27008814,RELIANCE.NS
2024-10-01,1474.7599230273088,1482.0308103038055,1457.0057588364782,1458.997802734375,16431642,RELIANCE.NS
2024-10-03,1430.8602791168494,1443.634334423912,1396.4975195620746,1401.3780517578125,37757294,RELIANCE.NS
2024-10-04,1398.34020617394,1411.711728297617,1376.2782950115372,1381.0093994140625,37072876,RELIANCE.NS
2024-10-07,1387.9566419173104,1390.9447078848398,1355.9594355150189,1365.272216796875,22181340,RELIANCE.NS
2024-10-08,1367.513224520688,1395.4267642320656,1359.669551595401,1391.791259765625,17020808,RELIANCE.NS
2024-10-09,1391.9656892391695,1395.4019165531051,1367.0402140253339,1369.1318359375,14310610,RELIANCE.NS
2024-10-10,1374.5352199766685,1380.4864268287754,1363.9774115920343,1365.595947265625,22358646,RELIANCE.NS
2024-10-11,1364.5501018082973,1377.7723178051706,1363.3797273571677,1366.6417236328125,7980122,RELIANCE.NS
2024-10-14,1373.962442591221,1374.5849563155427,1362.8070452852592,1367.0650634765625,12221432,RELIANCE.NS
2024-10-15,1353.1207855156183,1366.243302159234,1335.3666207605413,1338.678466796875,33762794,RELIANCE.NS
2024-10-16,1334.6695151768993,1358.5740438069333,1332.3039628645522,1348.6884765625,20034438,RELIANCE.NS
2024-10-17,1360.2671814831224,1363.0062419523483,1346.6715786036464,1351.0291748046875,15543660,RELIANCE.NS
2024-10-18,1346.796043723323,1362.9814005892638,1335.9891081789099,1353.8927001953125,12082452,RELIANCE.NS
2024-10-21,1361.686598848784,1368.5342502099143,1352.3239675798945,1363.7532958984375,14067408,RELIANCE.NS
2024-10-22,1363.7532474009167,1370.5262455038624,1334.8935348257999,1338.006103515625,15831960,RELIANCE.NS
2024-10-23,1332.1793705575924,1352.0748848775756,1329.689315659354,1333.2003173828125,17214742,RELIANCE.NS
2024-10-24,1329.9633130042932,1338.3547254831988,1317.8616212723593,1334.4703369140625,22155934,RELIANCE.NS
2024-10-25,1338.1555171764887,1339.002111534351,1316.7410448137834,1322.5677490234375,18597496,RELIANCE.NS
2024-10-28,1331.6813526124565,1347.6177038778262,1316.8406011796387,1329.0418701171875,10824350,RELIANCE.NS
2024-10-29,1322.8167478889227,1337.856655249044,1315.0478495098762,1334.66943359375,12008361,RELIANCE.NS
2024-10-30,1329.6893351932274,1344.62966480214,1320.0776988278842,1338.553955078125,11984423,RELIANCE.NS
2024-10-31,1334.6694245700712,1337.6574904459744,1320.8745447599274,1326.7510986328125,9331650,RELIANCE.NS
2024-11-01,1327.7471304089104,1336.6116286385318,1327.6972806767253,1333.3248291015625,2127335,RELIANCE.NS
2024-11-04,1332.5280301195805,1334.6695017714562,1279.9878687625326,1296.9700927734375,19796890,RELIANCE.NS
2024-11-05,1287.8564249120313,1304.3406373759979,1281.0336986406933,1300.1075439453125,16267479,RELIANCE.NS
2024-11-06,1304.7888451117578,1323.0160966964434,1295.0277806900112,1320.0777587890625,21625209,RELIANCE.NS
2024-11-07,1318.7331565363688,1318.7331565363688,1297.4182609581876,1300.4561767578125,9611974,RELIANCE.NS
2024-11-08,1292.4879180085577,1296.4720058402277,1269.9279963447846,1278.6431884765625,19814406,RELIANCE.NS
2024-11-11,1273.8622221377802,1280.884225507143,1261.9598084895413,1267.6370849609375,9056552,RELIANCE.NS
2024-11-12,1270.4759075040322,1284.1712099692156,1262.4578817905294,1269.1810302734375,10671091,RELIANCE.NS
2024-11-13,1265.196886863478,1270.3761523895544,1244.5294313213271,1247.0693359375,14633633,RELIANCE.NS
2024-11-14,1248.613186761178,1267.537605244334,1246.1231316976048,1262.5574951171875,12612633,RELIANCE.NS
2024-11-18,1262.55746761959,1267.8364328732807,1238.951794764919,1255.7347412109375,13620611,RELIANCE.NS
2024-11-19,1255.734688515481,1276.4021442257297,1230.236550606767,1236.710693359375,14183746,RELIANCE.NS
2024-11-21,1236.7107220331202,1239.0014996478671,1212.407761281373,1218.1348876953125,19433843,RELIANCE.NS
2024-11-22,1224.509420421979,1263.8024380613526,1217.586994857739,1260.3662109375,20471957,RELIANCE.NS
2024-11-25,1284.868314871977,1299.260783408558,1277.3483005192684,1281.8802490234375,28923341,RELIANCE.NS
2024-11-26,1289.7986377983043,1292.687125909721,1279.0914013187908,1290.545654296875,9247557,RELIANCE.NS
2024-11-27,1288.3543972122054,1298.6632001168684,1280.8842325588682,1288.0555419921875,9572746,RELIANCE.NS
2024-11-28,1284.818474176107,1291.442044503892,1264.0017125526565,1265.7447509765625,15027412,RELIANCE.NS
2024-11-29,1274.9081506356404,1294.3305794929802,1270.177046170391,1287.0595703125,13202307,RELIANCE.NS
2024-12-02,1282.876370557777,1306.133460567327,1271.9699779978703,1303.9422607421875,11024152,RELIANCE.NS
2024-12-03,1311.7609017834461,1321.5219654799555,1301.8006823317874,1318.035888671875,16869482,RELIANCE.NS
2024-12-04,1320.7251432865569,1323.1156203515295,1298.8625094957517,1303.742919921875,19608540,RELIANCE.NS
2024-12-05,1309.1214514378748,1324.6593698468237,1300.9541199209712,1316.7908935546875,16858723,RELIANCE.NS
2024-12-06,1318.6334884089777,1318.6334884089777,1304.7887589399247,1306.3326416015625,9037514,RELIANCE.NS
2024-12-09,1297.8166732313093,1309.7689372979064,1287.9560310594236,1289.9979248046875,14650002,RELIANCE.NS
2024-12-10,1284.121290398709,1289.7488386952925,1275.107243177966,1279.73876953125,16043729,RELIANCE.NS
2024-12-11,1279.8882324099652,1284.8683422637005,1270.9738844056644,1273.115234375,11724373,RELIANCE.NS
2024-12-12,1264.9479526569407,1273.1152845047754,1255.5853214463157,1257.876220703125,20906813,RELIANCE.NS
2024-12-13,1254.9877622795104,1270.1272485556606,1234.6688884780408,1267.78662109375,28630222,RELIANCE.NS
2024-12-16,1269.9280595585296,1275.904191603511,1261.511722229068,1263.2547607421875,9486781,RELIANCE.NS
2024-12-17,1256.033537225462,1258.8721754853295,1237.8561365143116,1240.34619140625,17462791,RELIANCE.NS
2024-12-18,1235.714673937889,1254.9378248920182,1235.714673937889,1248.2645263671875,12670179,RELIANCE.NS
2024-12-19,1234.0712121990753,1239.947766097918,1224.1109925687356,1225.55517578125,14244653,RELIANCE.NS
2024-12-20,1219.1309339507777,1234.5692750261348,1196.7204388413884,1200.50537109375,20312896,RELIANCE.NS
2024-12-23,1210.1667348774333,1222.3181546925216,1208.3738466363206,1217.437744140625,10052824,RELIANCE.NS
2024-12-24,1217.4377030050357,1228.6429501715868,1216.1428258096823,1217.8858642578125,6734917,RELIANCE.NS
2024-12-26,1219.3798917928577,1222.8161189414398,1209.4196721335327,1211.7105712890625,10016178,RELIANCE.NS
2024-12-27,1213.4536884394554,1223.0154756156849,1212.1588111658666,1216.1927490234375,7000397,RELIANCE.NS
2024-12-30,1211.5611874241417,1218.3340640862093,1203.294156174512,1205.8837890625,8818766,RELIANCE.NS
2024-12-31,1203.1945530395503,1214.2503727116298,1201.3519366916562,1210.6148681640625,6405475,RELIANCE.NS
2025-01-01,1210.0172807004092,1221.4218053468785,1206.7802092584152,1216.391845703125,5892590,RELIANCE.NS
2025-01-02,1216.3918076943417,1239.4994683243335,1215.1467802555553,1236.860107421875,15486276,RELIANCE.NS
2025-01-03,1238.9518139936486,1257.0296379589822,1230.5852047154665,1246.1729736328125,15521102,RELIANCE.NS
2025-01-06,1248.961727102304,1256.9797527645217,1210.1667191829588,1213.15478515625,14816766,RELIANCE.NS
2025-01-07,1217.1388288273843,1239.5493228115217,1216.3918123612464,1235.913818359375,10070505,RELIANCE.NS
2025-01-08,1244.0314575822304,1265.9937909556584,1240.395953024955,1260.4658203125,19346579,RELIANCE.NS
2025-01-09,1261.9598138402198,1264.6988742096441,1243.0852464738894,1249.758544921875,12794704,RELIANCE.NS
2025-01-10,1248.8621307808614,1251.750618829338,1231.0831628192257,1236.959716796875,8120332,RELIANCE.NS
2025-01-13,1225.1070543419412,1240.2963897717905,1221.5213994754447,1234.9178466796875,13764861,RELIANCE.NS
2025-01-14,1239.1509590647415,1248.3641626627486,1222.3680125031533,1233.822265625,13095266,RELIANCE.NS
2025-01-15,1239.9974688456068,1251.9995818882041,1236.90982514039,1247.2186279296875,9578856,RELIANCE.NS
2025-01-16,1253.8920943102864,1269.9280238633037,1246.3223515830243,1261.4119873046875,14117603,RELIANCE.NS
2025-01-17,1316.9900509904955,1320.7251333812799,1279.888232575373,1297.169189453125,29366277,RELIANCE.NS
2025-01-20,1310.764916385877,1310.764916385877,1295.0775703121099,1300.2568359375,14040244,RELIANCE.NS
2025-01-21,1305.2868371165837,1307.776892128252,1265.1471016946018,1268.6331787109375,14562976,RELIANCE.NS
2025-01-22,1273.2149526536994,1277.7966294698952,1263.6530443254642,1272.0196533203125,10273590,RELIANCE.NS
2025-01-23,1264.9478840486133,1272.2686211078578,1256.581275301743,1258.6231689453125,8720682,RELIANCE.NS
2025-01-24,1260.9638702056575,1267.9360243063209,1238.5533748820974,1241.34228515625,14235970,RELIANCE.NS
2025-01-27,1234.1708090151494,1235.515414368934,1215.1468135462453,1224.4595947265625,9536019,RELIANCE.NS
2025-01-28,1233.0752790316255,1239.7984277662488,1213.6528493538253,1229.4896240234375,10568025,RELIANCE.NS
2025-01-29,1231.0832160878692,1237.8063647194172,1223.1648896668228,1230.585205078125,5928156,RELIANCE.NS
2025-01-30,1230.635044492625,1251.9996679975989,1227.497550840604,1248.0654296875,9269259,RELIANCE.NS
2025-01-31,1250.8541794958078,1261.9598488917904,1244.0314532484974,1260.0673828125,6584612,RELIANCE.NS
2025-02-01,1260.0673469134033,1265.495739501575,1236.0632421918099,1259.5693359375,7118453,RELIANCE.NS
2025-02-03,1246.0235355947286,1251.003645649064,1232.6270881824535,1240.94384765625,9252345,RELIANCE.NS
2025-02-04,1243.0852829885687,1283.6731787459128,1241.6409781641657,1280.08740234375,16691069,RELIANCE.NS
2025-02-05,1277.5476050956522,1285.366353249074,1271.6212014188793,1273.115234375,10112028,RELIANCE.NS
2025-02-06,1268.6331564996678,1282.8763195509282,1265.2965071593937,1276.4520263671875,9956001,RELIANCE.NS
2025-02-07,1271.073491533156,1278.5933846345008,1256.979756005846,1261.6610107421875,8764283,RELIANCE.NS
2025-02-10,1259.469777897567,1261.461821832557,1240.5952102474196,1248.6629638671875,6970972,RELIANCE.NS
2025-02-11,1259.5196705337273,1259.5196705337273,1225.2066396338644,1229.937744140625,8859714,RELIANCE.NS
2025-02-12,1214.5989377224967,1222.0193743195214,1188.6027887286011,1211.7105712890625,21131654,RELIANCE.NS
2025-02-13,1212.2086229517822,1223.1150152108587,1207.1786632211406,1211.2623291015625,8511216,RELIANCE.NS
2025-02-14,1214.1507532507958,1219.1308629852126,1200.6546072366423,1212.40771484375,10298145,RELIANCE.NS
2025-02-17,1206.2821918357026,1222.6169765728448,1199.7084711054922,1220.02734375,8166683,RELIANCE.NS
2025-02-18,1219.9775298877432,1225.0074896525716,1211.2623373341316,1220.525390625,6673250,RELIANCE.NS
2025-02-19,1214.6488125132394,1227.8461038341088,1212.706618273488,1222.567138671875,6217338,RELIANCE.NS
2025-02-20,1219.0810452834291,1234.4198079853766,1217.1388510698625,1228.0950927734375,7795582,RELIANCE.NS
2025-02-21,1223.8121434284387,1235.0672403005465,1217.2882724889691,1223.264404296875,6904025,RELIANCE.NS
2025-02-24,1211.7105497558396,1218.3838481751116,1205.68456833515,1209.718505859375,7172498,RELIANCE.NS
2025-02-25,1206.1826029932777,1216.1428226711741,1196.7203942992758,1199.21044921875,11552182,RELIANCE.NS
2025-02-27,1207.975493883109,1210.166693583284,1195.8738026303336,1202.298095703125,11509215,RELIANCE.NS
2025-02-28,1197.218393771922,1212.5073065135477,1188.5530513693543,1195.325927734375,23007298,RELIANCE.NS
2025-03-03,1199.2104168056296,1201.6506219268736,1151.4013636439433,1166.5906982421875,17944938,RELIANCE.NS
2025-03-04,1157.576687742468,1169.3297956512124,1154.9373267832577,1157.2779541015625,11377373,RELIANCE.NS
2025-03-05,1156.3815647449799,1178.2940491759787,1152.3974766666165,1170.9234619140625,8664095,RELIANCE.NS
2025-03-06,1192.2383549047067,1209.1208794668382,1180.4355183146993,1204.7882080078125,14468014,RELIANCE.NS
2025-03-07,1211.1627762331514,1249.8084792402678,1207.178688153437,1244.828369140625,16474965,RELIANCE.NS
2025-03-10,1240.0473535020744,1252.9956391209716,1230.4855669004469,1233.4736328125,11931051,RELIANCE.NS
2025-03-11,1235.0672477916657,1244.5294565449083,1224.858022557904,1242.3382568359375,10089838,RELIANCE.NS
2025-03-12,1252.995610693361,1257.9757204337955,1239.0513034201438,1252.0494384765625,11977555,RELIANCE.NS
2025-03-13,1255.0376050433522,1259.1212710412995,1238.901975238559,1242.9359130859375,9505270,RELIANCE.NS
2025-03-17,1237.208673957254,1252.3980085038181,1228.1946267891797,1233.9217529296875,16640917,RELIANCE.NS
2025-03-18,1233.9217529296875,1233.9217529296875,1233.9217529296875,1233.9217529296875,0,RELIANCE.NS
2025-03-19,1236.113132982547,1248.2645525643281,1233.8720835165427,1242.1888427734375,16162399,RELIANCE.NS
2025-03-20,1246.8700894970418,1267.9359786597456,1245.0773228865291,1264.101318359375,15971477,RELIANCE.NS
2025-03-21,1269.927977701306,1275.9041093610767,1265.0474458622177,1271.2725830078125,21780769,RELIANCE.NS
2025-03-24,1285.86434660882,1300.8046759652354,1279.141198398433,1296.920166015625,20299319,RELIANCE.NS
2025-03-25,1302.497915186312,1302.497915186312,1277.4977874103538,1280.33642578125,13713899,RELIANCE.NS
2025-03-26,1285.8643858858131,1288.6532960847499,1263.7028966635362,1267.98583984375,12074747,RELIANCE.NS
2025-03-27,1273.0655062272906,1279.8882324099652,1266.242780044616,1273.115234375,15028056,RELIANCE.NS
2025-03-28,1274.9081198538831,1290.5954658598978,1263.9518781988888,1270.027587890625,18147129,RELIANCE.NS
2025-04-01,1259.5693287834792,1272.8164693011493,1244.330265958221,1247.6170654296875,12099648,RELIANCE.NS
2025-04-02,1242.5873186806543,1250.5554948342144,1238.9518139936486,1246.1729736328125,10142590,RELIANCE.NS
2025-04-03,1228.145018441354,1246.8204315907722,1228.145018441354,1243.732666015625,7434366,RELIANCE.NS
2025-04-04,1236.1628160172713,1240.4954871764826,1188.4036122186155,1199.9075927734375,17908652,RELIANCE.NS
2025-04-07,1127.6960086529814,1166.590714623955,1110.415052053189,1161.062744140625,22156106,RELIANCE.NS
2025-04-08,1167.3378163352843,1191.8399338970503,1158.6724733291408,1177.4971923828125,19555040,RELIANCE.NS
2025-04-09,1164.8477193030515,1185.0670143686195,1163.3536863154889,1180.6346435546875,10223104,RELIANCE.NS
2025-04-11,1190.3957018139643,1217.786306450343,1190.3957018139643,1214.1009521484375,11224242,RELIANCE.NS
2025-04-15,1246.0235343416643,1246.0235343416643,1232.1788040875913,1235.1668701171875,13378535,RELIANCE.NS
2025-04-16,1229.1907298200806,1235.9637280756608,1224.1110419207541,1234.3701171875,8248464,RELIANCE.NS
2025-04-17,1235.266450081142,1275.1073305428426,1222.7165970526498,1269.4300537109375,15398401,RELIANCE.NS
2025-04-21,1264.947875835223,1295.7249783909904,1261.9598099867933,1290.346435546875,10429964,RELIANCE.NS
2025-04-22,1294.8286411452223,1298.713151385602,1281.1831879455033,1286.0635986328125,13051707,RELIANCE.NS
2025-04-23,1291.840547250601,1300.8047453425481,1280.286716249035,1294.82861328125,10480888,RELIANCE.NS
2025-04-24,1287.2588872304611,1299.3107293954529,1285.1672652984741,1296.4222412109375,10468940,RELIANCE.NS
2025-04-25,1298.3146947064158,1319.928323767296,1282.9759313802824,1295.22705078125,14431012,RELIANCE.NS
2025-04-28,1334.669497851195,1369.1318351951852,1314.9482133535364,1363.35498046875,31104496,RELIANCE.NS
2025-04-29,1365.5461749701867,1405.2874774645995,1364.5501529607263,1394.1319580078125,32538970,RELIANCE.NS
2025-04-30,1396.4228227174156,1406.7814756764847,1363.5540972183608,1399.410888671875,25480745,RELIANCE.NS
2025-05-02,1408.3751233126775,1421.024554216323,1403.4945911426703,1414.152099609375,13007841,RELIANCE.NS
2025-05-05,1425.3074680112338,1433.773654928142,1421.2238021682567,1425.6063232421875,12685649,RELIANCE.NS
2025-05-06,1425.3074785225756,1426.3035005201455,1404.9886054552057,1415.2476806640625,14084117,RELIANCE.NS
2025-05-07,1415.2476117092147,1418.733688530858,1397.1199392858432,1400.4068603515625,13440169,RELIANCE.NS
2025-05-08,1398.51446598441,1415.1481063364454,1392.438756100913,1401.4029541015625,16106175,RELIANCE.NS
2025-05-09,1379.9884666950659,1389.251519832932,1369.032224808638,1371.721435546875,13668904,RELIANCE.NS
